ADDRESS,POSTCODE,CURRENT_ENERGY_RATING,LODGEMENT_DATE,PROPERTY_TYPE,TOTAL_FLOOR_AREA,LOCAL_AUTHORITY_LABEL,full_address,LAT,LON
"82, Sandgate",FY4 2LX,F,2019-01-04,House,87.0,Blackpool,"82, Sandgate, FY4 2LX, Blackpool, UK",53.7836177,-3.0377769
"Flat 4, 4a Nelson Road",FY1 6AS,E,2020-10-09,Flat,24.0,Blackpool,"Flat 4, 4a Nelson Road, FY1 6AS, Blackpool, UK",53.8049613,-3.0529952
"Flat 3, 78 Osborne Road",FY4 1HQ,E,2019-12-11,Flat,24.0,Blackpool,"Flat 3, 78 Osborne Road, FY4 1HQ, Blackpool, UK",53.7947706,-3.0508462
"20 Kipling Court, Kipling Drive",FY3 9XA,F,2021-06-11,Flat,48.0,Blackpool,"20 Kipling Court, Kipling Drive, FY3 9XA, Blackpool, UK",53.8054455,-3.0055718
"16, Everest Drive",FY2 9DP,E,2017-09-08,House,93.0,Blackpool,"16, Everest Drive, FY2 9DP, Blackpool, UK",53.8541871,-3.0432406
"Flat 34, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-07-12,Flat,48.0,Blackpool,"Flat 34, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
31 chapel street,FY1 5AW,E,2021-04-11,House,103.0,Blackpool,"31 chapel street, FY1 5AW, Blackpool, UK",53.81131850000001,-3.0526142
"125, Highcroft Avenue",FY2 0BP,E,2016-01-03,House,83.0,Blackpool,"125, Highcroft Avenue, FY2 0BP, Blackpool, UK",53.8527907,-3.0277263
236 Promenade,FY1 1RZ,E,2018-05-11,House,246.0,Blackpool,"236 Promenade, FY1 1RZ, Blackpool, UK",53.8236042,-3.0552983
"Flat 30, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-02-12,Flat,48.0,Blackpool,"Flat 30, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
"62, Patterdale Avenue",FY3 9QU,E,2017-07-06,House,78.0,Blackpool,"62, Patterdale Avenue, FY3 9QU, Blackpool, UK",53.8058492,-3.0200737
"101, Mansfield Road",FY3 7HZ,E,2019-11-11,House,78.0,Blackpool,"101, Mansfield Road, FY3 7HZ, Blackpool, UK",53.8320731,-3.032629
"Flat 6, 21 Cocker Street",FY1 2BY,E,2021-04-11,Flat,31.0,Blackpool,"Flat 6, 21 Cocker Street, FY1 2BY, Blackpool, UK",53.823448,-3.0530092
"75, Edgeway Road",FY4 3NH,E,2015-09-02,House,106.0,Blackpool,"75, Edgeway Road, FY4 3NH, Blackpool, UK",53.78616719999999,-3.0270738
"First Floor Flat, 314 Talbot Road",FY1 3QS,E,2017-10-03,Flat,55.0,Blackpool,"First Floor Flat, 314 Talbot Road, FY1 3QS, Blackpool, UK",53.824365,-3.0440358
"3, Clifford Road",FY1 2PU,E,2020-10-08,House,83.0,Blackpool,"3, Clifford Road, FY1 2PU, Blackpool, UK",53.82624140000001,-3.0507024
"7, Harrington Avenue",FY4 1QE,E,2016-12-05,House,109.0,Blackpool,"7, Harrington Avenue, FY4 1QE, Blackpool, UK",53.78316539999999,-3.0503127
"99, Ivy Avenue",FY4 3QF,E,2016-12-07,House,79.0,Blackpool,"99, Ivy Avenue, FY4 3QF, Blackpool, UK",53.78418509999999,-3.0297673
"55, Seathwaite Avenue",FY4 4RJ,E,2015-12-04,House,102.0,Blackpool,"55, Seathwaite Avenue, FY4 4RJ, Blackpool, UK",53.8022139,-3.0001392
"Flat 3, 18 Lytham Road",FY1 6DX,E,2019-02-04,Maisonette,82.0,Blackpool,"Flat 3, 18 Lytham Road, FY1 6DX, Blackpool, UK",53.8068456,-3.0545225
"Flat 3, 31 Caunce Street",FY1 3ND,E,2017-06-10,Flat,40.0,Blackpool,"Flat 3, 31 Caunce Street, FY1 3ND, Blackpool, UK",53.8198041,-3.0438534
"Flat 4, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-02-12,Flat,48.0,Blackpool,"Flat 4, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
"15, Quebec Avenue",FY2 0NU,E,2016-11-05,House,128.0,Blackpool,"15, Quebec Avenue, FY2 0NU, Blackpool, UK",53.845726,-3.0343704
"Flat 9, 53 Queen Street",FY1 1PU,E,2019-12-07,Flat,32.0,Blackpool,"Flat 9, 53 Queen Street, FY1 1PU, Blackpool, UK",53.8206153,-3.0517982
"24, Frederick Street",FY4 3BQ,E,2016-02-03,House,73.0,Blackpool,"24, Frederick Street, FY4 3BQ, Blackpool, UK",53.7974403,-3.0393933
"65, Claremont Road",FY1 2QH,F,2016-09-02,House,84.0,Blackpool,"65, Claremont Road, FY1 2QH, Blackpool, UK",53.8298354,-3.0454473
"42, Egerton Road",FY1 2NW,F,2016-11-08,House,175.0,Blackpool,"42, Egerton Road, FY1 2NW, Blackpool, UK",53.82793239999999,-3.0518158
"Flat 6, 96 Coronation Street",FY1 4QE,E,2018-09-04,Flat,30.0,Blackpool,"Flat 6, 96 Coronation Street, FY1 4QE, Blackpool, UK",53.8139775,-3.050174
"233, Central Drive",FY1 5HX,F,2019-04-01,House,116.0,Blackpool,"233, Central Drive, FY1 5HX, Blackpool, UK",53.80852969999999,-3.0459772
"5 Kipling Court, Kipling Drive",FY3 9XA,E,2021-04-11,Flat,48.0,Blackpool,"5 Kipling Court, Kipling Drive, FY3 9XA, Blackpool, UK",53.8054455,-3.0055718
"107, Knowle Avenue",FY2 9UU,E,2016-08-08,House,110.0,Blackpool,"107, Knowle Avenue, FY2 9UU, Blackpool, UK",53.8374141,-3.0423572
"50, Rosebery Avenue",FY4 1LB,E,2016-03-02,House,106.0,Blackpool,"50, Rosebery Avenue, FY4 1LB, Blackpool, UK",53.78767149999999,-3.0518285
"Flat 1, 108, Central Drive",FY1 5QF,E,2016-10-03,Flat,42.0,Blackpool,"Flat 1, 108, Central Drive, FY1 5QF, Blackpool, UK",53.8121873,-3.049531
"Flat 2, 70 Warley Road",FY1 2LN,E,2019-06-03,Maisonette,44.0,Blackpool,"Flat 2, 70 Warley Road, FY1 2LN, Blackpool, UK",53.8308759,-3.0503638
"8, Kelmarsh Close",FY3 9UY,F,2016-09-07,Bungalow,78.0,Blackpool,"8, Kelmarsh Close, FY3 9UY, Blackpool, UK",53.8050469,-3.0082328
"6, Butler Street",FY1 3BQ,E,2016-06-03,House,735.0,Blackpool,"6, Butler Street, FY1 3BQ, Blackpool, UK",53.8224679,-3.0464359
"10, Arkholme Avenue",FY1 6QJ,E,2015-11-02,House,126.0,Blackpool,"10, Arkholme Avenue, FY1 6QJ, Blackpool, UK",53.8038885,-3.0387309
"24, Weeton Avenue",FY4 3QW,E,2020-07-08,House,94.0,Blackpool,"24, Weeton Avenue, FY4 3QW, Blackpool, UK",53.7817166,-3.0314523
"107, Cocker Street",FY1 2EB,F,2016-08-08,House,88.0,Blackpool,"107, Cocker Street, FY1 2EB, Blackpool, UK",53.8252007,-3.0489153
51 Washington Court,FY2 0XJ,F,2021-05-10,Flat,48.0,Blackpool,"51 Washington Court, FY2 0XJ, Blackpool, UK",53.8423615,-3.0285535
"Flat, 252, Whitegate Drive",FY3 9JW,E,2016-03-02,Maisonette,86.0,Blackpool,"Flat, 252, Whitegate Drive, FY3 9JW, Blackpool, UK",53.8069852,-3.029044
34 Leys Road,FY2 0SG,E,2021-02-12,House,249.0,Blackpool,"34 Leys Road, FY2 0SG, Blackpool, UK",53.8369654,-3.0388303
"Flat 2, 54-56 Cheltenham Road",FY1 2PR,E,2019-10-01,Flat,25.0,Blackpool,"Flat 2, 54-56 Cheltenham Road, FY1 2PR, Blackpool, UK",53.8275595,-3.0497504
"36, Egerton Road",FY1 2NW,F,2016-08-02,House,154.0,Blackpool,"36, Egerton Road, FY1 2NW, Blackpool, UK",53.8280245,-3.0518604
34 Snowdon Close,FY1 5AZ,E,2021-04-11,House,44.0,Blackpool,"34 Snowdon Close, FY1 5AZ, Blackpool, UK",53.80953239999999,-3.034867900000001
"320, Devonshire Road",FY2 0TW,F,2019-10-09,House,121.0,Blackpool,"320, Devonshire Road, FY2 0TW, Blackpool, UK",53.8337929,-3.0414995
"9, Digham Avenue",FY2 0AQ,E,2016-11-11,Bungalow,99.0,Blackpool,"9, Digham Avenue, FY2 0AQ, Blackpool, UK",53.8594512,-3.0390067
"Flat 1, 16, Clifford Road",FY1 2PU,E,2016-01-03,House,156.0,Blackpool,"Flat 1, 16, Clifford Road, FY1 2PU, Blackpool, UK",53.82669970000001,-3.0504229
62 Grizedale Road,FY4 4TL,E,2021-04-11,Flat,48.0,Blackpool,"62 Grizedale Road, FY4 4TL, Blackpool, UK",53.8018131,-2.9950615
"32, Dorchester Road",FY1 2LU,E,2016-09-06,House,119.0,Blackpool,"32, Dorchester Road, FY1 2LU, Blackpool, UK",53.8325373,-3.0497086
"7, Fishers Lane",FY4 5DN,E,2020-07-08,House,92.0,Blackpool,"7, Fishers Lane, FY4 5DN, Blackpool, UK",53.7819539,-3.0182236
37 Kipling Drive,FY3 9UX,E,2021-06-11,Flat,48.0,Blackpool,"37 Kipling Drive, FY3 9UX, Blackpool, UK",53.8054079,-3.0072604
"First Floor Flat, 22 Devonshire Road",FY3 8AA,E,2020-09-06,Flat,85.0,Blackpool,"First Floor Flat, 22 Devonshire Road, FY3 8AA, Blackpool, UK",53.819385,-3.0384433
"17, Bean Avenue",FY4 3HF,E,2016-08-02,House,74.0,Blackpool,"17, Bean Avenue, FY4 3HF, Blackpool, UK",53.7955346,-3.0304429
"Ground Floor Flat, 50 Dickson Road",FY1 2AJ,E,2015-09-02,Flat,34.0,Blackpool,"Ground Floor Flat, 50 Dickson Road, FY1 2AJ, Blackpool, UK",53.8220944,-3.0528239
"Flat 4, 55 Warley Road",FY1 2LL,E,2020-03-02,Flat,30.0,Blackpool,"Flat 4, 55 Warley Road, FY1 2LL, Blackpool, UK",53.830552,-3.0518087
"Flat M, 143, Hornby Road",FY1 4JG,F,2015-12-01,Flat,70.0,Blackpool,"Flat M, 143, Hornby Road, FY1 4JG, Blackpool, UK",53.8154342,-3.0425016
"117, Vicarage Lane",FY4 4EN,E,2015-09-06,Flat,65.0,Blackpool,"117, Vicarage Lane, FY4 4EN, Blackpool, UK",53.7981872,-3.0269834
"Flat 4, 435 Waterloo Road",FY4 4BW,E,2018-10-07,Flat,26.0,Blackpool,"Flat 4, 435 Waterloo Road, FY4 4BW, Blackpool, UK",53.8019004,-3.0306244
"7, Lawn Tennis Court",FY4 2NJ,E,2018-06-10,Bungalow,80.0,Blackpool,"7, Lawn Tennis Court, FY4 2NJ, Blackpool, UK",53.7808427,-3.03557
"Flat 8, 21, Raikes Parade",FY1 4EY,G,2015-09-09,Flat,56.0,Blackpool,"Flat 8, 21, Raikes Parade, FY1 4EY, Blackpool, UK",53.8166399,-3.0437443
"91, Dunelt Road",FY1 6LT,E,2015-11-03,Bungalow,69.0,Blackpool,"91, Dunelt Road, FY1 6LT, Blackpool, UK",53.8009572,-3.0410524
"11, Howard Street",FY1 2EL,G,2017-07-02,House,95.0,Blackpool,"11, Howard Street, FY1 2EL, Blackpool, UK",53.8242014,-3.0488995
"Flat 1a, 64 Station Road",FY4 1EU,E,2020-10-06,Flat,22.0,Blackpool,"Flat 1a, 64 Station Road, FY4 1EU, Blackpool, UK",53.7960698,-3.0514942
84 Grizedale Road,FY4 4TL,F,2021-04-11,Flat,61.0,Blackpool,"84 Grizedale Road, FY4 4TL, Blackpool, UK",53.8015583,-2.9945614
"White Acre, Sandy Lane",FY4 5EQ,F,2018-10-07,House,160.0,Blackpool,"White Acre, Sandy Lane, FY4 5EQ, Blackpool, UK",53.7769478,-3.0115203
121 Poulton Road,FY3 7JJ,E,2021-05-11,House,121.0,Blackpool,"121 Poulton Road, FY3 7JJ, Blackpool, UK",53.8344588,-3.0196694
58 Grizedale Road,FY4 4TL,F,2021-04-11,Flat,48.0,Blackpool,"58 Grizedale Road, FY4 4TL, Blackpool, UK",53.8018531,-2.9951878
"Flat 1, 6 Charles Street",FY1 3HD,F,2016-06-01,Flat,31.0,Blackpool,"Flat 1, 6 Charles Street, FY1 3HD, Blackpool, UK",53.819729,-3.0476459
"Flat 1, 52 Grasmere Road",FY1 5PQ,E,2015-10-06,Flat,69.0,Blackpool,"Flat 1, 52 Grasmere Road, FY1 5PQ, Blackpool, UK",53.8082989,-3.0433584
"4, Chatsworth Avenue",FY2 9AN,E,2015-12-08,House,143.0,Blackpool,"4, Chatsworth Avenue, FY2 9AN, Blackpool, UK",53.85626,-3.0496798
"8 Nateby Court, Clifton Drive",FY4 1SW,E,2019-05-03,Flat,55.0,Blackpool,"8 Nateby Court, Clifton Drive, FY4 1SW, Blackpool, UK",53.7865162,-3.0558958
"1, Lonsdale Road",FY1 6EE,E,2016-10-03,House,311.0,Blackpool,"1, Lonsdale Road, FY1 6EE, Blackpool, UK",53.80520019999999,-3.0519785
"Flat 32, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-08-12,Flat,48.0,Blackpool,"Flat 32, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
"Flat 2, 6 Charles Street",FY1 3HD,E,2016-06-01,Flat,31.0,Blackpool,"Flat 2, 6 Charles Street, FY1 3HD, Blackpool, UK",53.819729,-3.0476459
"Annexe, 70 Saville Road",FY1 6JT,E,2021-09-10,Bungalow,29.0,Blackpool,"Annexe, 70 Saville Road, FY1 6JT, Blackpool, UK",53.8005343,-3.0449474
"65, Shetland Road",FY1 6LW,E,2016-06-06,House,88.0,Blackpool,"65, Shetland Road, FY1 6LW, Blackpool, UK",53.8019798,-3.0419306
"3, Edelston Road",FY1 3HN,E,2016-01-09,House,109.0,Blackpool,"3, Edelston Road, FY1 3HN, Blackpool, UK",53.823164,-3.0460658
35 Kipling Drive,FY3 9UX,E,2021-06-11,Flat,48.0,Blackpool,"35 Kipling Drive, FY3 9UX, Blackpool, UK",53.8054189,-3.0073934
45 Webster Avenue,FY4 3LL,E,2021-12-11,House,87.0,Blackpool,"45 Webster Avenue, FY4 3LL, Blackpool, UK",53.7891254,-3.0295525
"15, Condor Grove",FY1 5NA,E,2017-03-10,Flat,46.0,Blackpool,"15, Condor Grove, FY1 5NA, Blackpool, UK",53.8061725,-3.0396712
"Ground Floor Flat, 48 Queen Victoria Road",FY1 5JX,E,2021-09-12,Flat,45.0,Blackpool,"Ground Floor Flat, 48 Queen Victoria Road, FY1 5JX, Blackpool, UK",53.8057446,-3.0416958
"Flat 1, 4, Boscombe Road",FY4 1LW,F,2016-12-02,Flat,83.0,Blackpool,"Flat 1, 4, Boscombe Road, FY4 1LW, Blackpool, UK",53.7864014,-3.0486231
59 Central Drive,FY1 5DS,E,2016-06-05,Flat,81.0,Blackpool,"59 Central Drive, FY1 5DS, Blackpool, UK",53.81172900000001,-3.0495912
"3 Kipling Court, Kipling Drive",FY3 9XA,E,2021-06-10,Flat,48.0,Blackpool,"3 Kipling Court, Kipling Drive, FY3 9XA, Blackpool, UK",53.8054455,-3.0055718
"19 Kipling Court, Kipling Drive",FY3 9XA,E,2021-11-11,Flat,48.0,Blackpool,"19 Kipling Court, Kipling Drive, FY3 9XA, Blackpool, UK",53.8054455,-3.0055718
"9, Dudley Avenue",FY2 0TU,E,2016-09-09,House,83.0,Blackpool,"9, Dudley Avenue, FY2 0TU, Blackpool, UK",53.83455,-3.0404343
"430, Devonshire Road",FY2 0RE,E,2019-03-08,House,200.0,Blackpool,"430, Devonshire Road, FY2 0RE, Blackpool, UK",53.84122679999999,-3.0418333
"29, York Street",FY1 5AQ,F,2016-06-04,House,371.0,Blackpool,"29, York Street, FY1 5AQ, Blackpool, UK",53.8106291,-3.0527853
"184, Reads Avenue",FY1 4JD,E,2020-02-03,Flat,61.0,Blackpool,"184, Reads Avenue, FY1 4JD, Blackpool, UK",53.8155107,-3.0378339
"25, Carcroft Avenue",FY2 0EP,E,2015-12-08,House,78.0,Blackpool,"25, Carcroft Avenue, FY2 0EP, Blackpool, UK",53.8515381,-3.0358177
"Flat 4, 37, Burlington Road",FY4 1JS,G,2015-09-03,Flat,67.0,Blackpool,"Flat 4, 37, Burlington Road, FY4 1JS, Blackpool, UK",53.78861149999999,-3.0511942
"8, Brook Street",FY4 4BE,E,2017-11-01,House,137.0,Blackpool,"8, Brook Street, FY4 4BE, Blackpool, UK",53.7989207,-3.0308692
"9, St. Clements Avenue",FY3 8LT,E,2017-04-05,House,256.0,Blackpool,"9, St. Clements Avenue, FY3 8LT, Blackpool, UK",53.8192428,-3.027995
"Flat 2, 74 Caunce Street",FY1 3ND,E,2020-01-07,Flat,38.0,Blackpool,"Flat 2, 74 Caunce Street, FY1 3ND, Blackpool, UK",53.8199546,-3.0441659
3 Edelston Road,FY1 3HN,E,2021-08-12,House,113.0,Blackpool,"3 Edelston Road, FY1 3HN, Blackpool, UK",53.823164,-3.0460658
"6, Liverpool Road",FY1 4HE,G,2016-01-11,Flat,87.0,Blackpool,"6, Liverpool Road, FY1 4HE, Blackpool, UK",53.8182439,-3.0402893
"8, Brecon Close",FY1 5AY,E,2016-01-03,House,65.0,Blackpool,"8, Brecon Close, FY1 5AY, Blackpool, UK",53.8093049,-3.0356723
"Flat 9 Horncliffe Court, 485, Lytham Road",FY4 1JH,F,2015-11-03,Flat,56.0,Blackpool,"Flat 9 Horncliffe Court, 485, Lytham Road, FY4 1JH, Blackpool, UK",53.78761859999999,-3.0482743
"194, Warbreck Hill Road",FY2 0TA,E,2015-12-03,House,121.0,Blackpool,"194, Warbreck Hill Road, FY2 0TA, Blackpool, UK",53.8371067,-3.0334032
"Flat 2, 175 Lytham Road",FY1 6DN,F,2021-10-11,Flat,35.0,Blackpool,"Flat 2, 175 Lytham Road, FY1 6DN, Blackpool, UK",53.8024439,-3.0516892
"Flat 1, 13 Chapel Street",FY1 5AW,F,2015-09-03,Flat,89.0,Blackpool,"Flat 1, 13 Chapel Street, FY1 5AW, Blackpool, UK",53.8111917,-3.0538155
"62, Burlington Road",FY4 1JR,E,2016-08-04,House,156.0,Blackpool,"62, Burlington Road, FY4 1JR, Blackpool, UK",53.7881706,-3.0513948
"Flat 3, 560 Lytham Road",FY4 1RF,E,2016-07-11,Flat,70.0,Blackpool,"Flat 3, 560 Lytham Road, FY4 1RF, Blackpool, UK",53.78577860000001,-3.0469287
"Flat 10, 58-60 Adelaide Street",FY1 4LA,E,2021-04-11,Flat,41.0,Blackpool,"Flat 10, 58-60 Adelaide Street, FY1 4LA, Blackpool, UK",53.8160327,-3.0514691
"53, Victory Road",FY1 3JT,E,2016-12-09,House,108.0,Blackpool,"53, Victory Road, FY1 3JT, Blackpool, UK",53.8227836,-3.0435256
"Flat 2, 504 Lytham Road",FY4 1JH,F,2020-10-03,Flat,30.0,Blackpool,"Flat 2, 504 Lytham Road, FY4 1JH, Blackpool, UK",53.7881206,-3.0475492
"273, Talbot Road",FY3 7AZ,F,2021-12-10,Flat,51.0,Blackpool,"273, Talbot Road, FY3 7AZ, Blackpool, UK",53.82689,-3.0352754
"68, Onslow Road",FY3 7EP,E,2016-03-06,House,86.0,Blackpool,"68, Onslow Road, FY3 7EP, Blackpool, UK",53.8291585,-3.027361
"8, Caledonian Avenue",FY3 8RB,E,2020-11-02,House,90.0,Blackpool,"8, Caledonian Avenue, FY3 8RB, Blackpool, UK",53.82585340000001,-3.0341663
"32, Onslow Road",FY3 7DF,E,2016-08-07,House,82.0,Blackpool,"32, Onslow Road, FY3 7DF, Blackpool, UK",53.8290274,-3.0289254
"Flat 28, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-02-12,Flat,48.0,Blackpool,"Flat 28, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
"50, Grizedale Road",FY4 4TL,E,2020-09-03,Flat,48.0,Blackpool,"50, Grizedale Road, FY4 4TL, Blackpool, UK",53.80198979999999,-2.9953943
"174, Midgeland Road",FY4 5HH,E,2015-09-12,House,67.0,Blackpool,"174, Midgeland Road, FY4 5HH, Blackpool, UK",53.7868641,-3.0135873
"28a Red Bank Road, Bispham",FY2 9HR,E,2021-01-11,Flat,113.0,Blackpool,"28a Red Bank Road, Bispham, FY2 9HR, Blackpool, UK",53.8495853,-3.051949
"Flat 3, 95 Park Road",FY1 4ET,E,2017-12-11,Flat,31.0,Blackpool,"Flat 3, 95 Park Road, FY1 4ET, Blackpool, UK",53.8132498,-3.0440146
"317, Warley Road",FY2 0UP,E,2017-07-03,House,88.0,Blackpool,"317, Warley Road, FY2 0UP, Blackpool, UK",53.8336051,-3.0339881
10 Percy Street,FY1 3RD,F,2021-11-11,House,67.0,Blackpool,"10 Percy Street, FY1 3RD, Blackpool, UK",53.8261182,-3.0446896
"Flat 4, 30 Warbreck Drive",FY2 9RZ,E,2017-10-01,Flat,20.0,Blackpool,"Flat 4, 30 Warbreck Drive, FY2 9RZ, Blackpool, UK",53.8372825,-3.0508143
"Flat 4, 4 King George Avenue",FY2 9SN,E,2016-01-11,Flat,46.0,Blackpool,"Flat 4, 4 King George Avenue, FY2 9SN, Blackpool, UK",53.8346926,-3.0536752
"First Floor Flat, 32 Chesterfield Road",FY1 2PP,E,2020-09-02,Flat,70.0,Blackpool,"First Floor Flat, 32 Chesterfield Road, FY1 2PP, Blackpool, UK",53.8280869,-3.0503393
"155, George Street",FY1 3SE,E,2016-01-11,House,110.0,Blackpool,"155, George Street, FY1 3SE, Blackpool, UK",53.8231984,-3.0401898
"Flat 5, 73, Station Road",FY4 1EU,E,2018-02-04,Flat,39.0,Blackpool,"Flat 5, 73, Station Road, FY4 1EU, Blackpool, UK",53.7958862,-3.0511674
"83, London Road",FY3 8DJ,E,2016-05-05,House,109.0,Blackpool,"83, London Road, FY3 8DJ, Blackpool, UK",53.8221101,-3.0365701
"110, Endsleigh Gardens",FY4 3PN,E,2015-10-01,House,60.0,Blackpool,"110, Endsleigh Gardens, FY4 3PN, Blackpool, UK",53.78676129999999,-3.0310811
"Flat 2, 43 Keswick Road",FY1 5PB,E,2019-06-02,Flat,32.0,Blackpool,"Flat 2, 43 Keswick Road, FY1 5PB, Blackpool, UK",53.8096666,-3.0428467
"20, Dawlish Avenue",FY3 7NS,E,2017-12-10,House,101.0,Blackpool,"20, Dawlish Avenue, FY3 7NS, Blackpool, UK",53.8309989,-3.0232685
"74, Grasmere Road",FY1 5PN,E,2017-04-12,House,157.0,Blackpool,"74, Grasmere Road, FY1 5PN, Blackpool, UK",53.8077301,-3.0424006
"29, Denstone Avenue",FY2 0JA,E,2015-10-12,House,102.0,Blackpool,"29, Denstone Avenue, FY2 0JA, Blackpool, UK",53.85071379999999,-3.0351282
"141, Warley Road",FY1 2RW,E,2015-10-03,House,164.0,Blackpool,"141, Warley Road, FY1 2RW, Blackpool, UK",53.8315652,-3.0433732
"Flat 29, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-07-12,Flat,48.0,Blackpool,"Flat 29, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
"6, Langfield Avenue",FY4 2PA,E,2015-12-08,House,98.0,Blackpool,"6, Langfield Avenue, FY4 2PA, Blackpool, UK",53.7839864,-3.0438927
"Truffles of Topping Street, 51-53 Topping Street",FY1 3AF,F,2020-01-07,Maisonette,100.0,Blackpool,"Truffles of Topping Street, 51-53 Topping Street, FY1 3AF, Blackpool, UK",53.8191401,-3.0501765
"47, Cornwall Avenue",FY2 9QN,E,2020-07-09,House,155.0,Blackpool,"47, Cornwall Avenue, FY2 9QN, Blackpool, UK",53.8368116,-3.0498156
"Flat 3, First Floor Front, 63a Central Drive",FY1 5DS,E,2018-11-12,Flat,47.0,Blackpool,"Flat 3, First Floor Front, 63a Central Drive, FY1 5DS, Blackpool, UK",53.8118468,-3.049613
56 WOOLMAN ROAD,FY1 4AH,E,2021-03-08,House,83.0,Blackpool,"56 WOOLMAN ROAD, FY1 4AH, Blackpool, UK",53.81155099999999,-3.043222
19 Bolton Street,FY1 6AB,E,2021-01-11,Flat,44.0,Blackpool,"19 Bolton Street, FY1 6AB, Blackpool, UK",53.8003267,-3.054636
"Flat 3, 18 Garden Terrace",FY4 2AD,E,2016-02-11,Flat,27.0,Blackpool,"Flat 3, 18 Garden Terrace, FY4 2AD, Blackpool, UK",53.7990398,-3.0495152
"4, Briarwood Drive",FY2 0EB,E,2017-12-07,House,97.0,Blackpool,"4, Briarwood Drive, FY2 0EB, Blackpool, UK",53.8515467,-3.0337082
"15, Vernon Avenue",FY3 9JF,E,2018-06-11,House,149.0,Blackpool,"15, Vernon Avenue, FY3 9JF, Blackpool, UK",53.8099789,-3.0293717
"19, Moore Street",FY4 1DA,E,2015-12-07,House,131.0,Blackpool,"19, Moore Street, FY4 1DA, Blackpool, UK",53.7973042,-3.0522091
"46, Loftos Avenue",FY4 3EZ,E,2016-11-10,House,103.0,Blackpool,"46, Loftos Avenue, FY4 3EZ, Blackpool, UK",53.7945363,-3.0357582
"32, Lodore Road",FY4 2JL,E,2016-01-02,House,91.0,Blackpool,"32, Lodore Road, FY4 2JL, Blackpool, UK",53.78678619999999,-3.0443535
39 Yorkshire Street,FY1 5BG,E,2016-12-03,House,134.0,Blackpool,"39 Yorkshire Street, FY1 5BG, Blackpool, UK",53.8098049,-3.0529992
"35, Salmesbury Avenue",FY2 0PR,F,2016-08-03,House,110.0,Blackpool,"35, Salmesbury Avenue, FY2 0PR, Blackpool, UK",53.8417316,-3.0288049
"15, Westfield Road",FY1 6NU,E,2018-12-06,Bungalow,62.0,Blackpool,"15, Westfield Road, FY1 6NU, Blackpool, UK",53.8007369,-3.0390534
3 Washington Court,FY2 0XJ,E,2021-01-10,Flat,47.0,Blackpool,"3 Washington Court, FY2 0XJ, Blackpool, UK",53.8420993,-3.0285704
70 Grizedale Road,FY4 4TL,E,2021-11-11,Flat,48.0,Blackpool,"70 Grizedale Road, FY4 4TL, Blackpool, UK",53.8016303,-2.9950011
"Flat 6, 22 King George Avenue",FY2 9SW,G,2019-07-02,Flat,42.0,Blackpool,"Flat 6, 22 King George Avenue, FY2 9SW, Blackpool, UK",53.8345357,-3.0523215
"51a, Caunce Street",FY1 3NE,E,2019-12-04,House,69.0,Blackpool,"51a, Caunce Street, FY1 3NE, Blackpool, UK",53.82035080000001,-3.0425989
594 Lytham Road,FY4 1RB,G,2015-10-03,Flat,37.0,Blackpool,"594 Lytham Road, FY4 1RB, Blackpool, UK",53.7841208,-3.0465554
"Flat 1, 30 Bute Avenue",FY1 2HR,E,2019-10-12,Flat,53.0,Blackpool,"Flat 1, 30 Bute Avenue, FY1 2HR, Blackpool, UK",53.8263654,-3.0529215
"Flat 10, 113 Park Road",FY1 4ET,E,2018-09-08,Flat,29.0,Blackpool,"Flat 10, 113 Park Road, FY1 4ET, Blackpool, UK",53.8126516,-3.0433448
"69, Erdington Road",FY1 5EH,E,2016-07-04,House,91.0,Blackpool,"69, Erdington Road, FY1 5EH, Blackpool, UK",53.8094194,-3.0472327
"Flat 8, Argosy Court, Argosy Avenue",FY3 7NF,E,2021-02-12,Flat,48.0,Blackpool,"Flat 8, Argosy Court, Argosy Avenue, FY3 7NF, Blackpool, UK",53.8321127,-3.017376
"9, Lune Grove",FY1 5PL,E,2016-10-05,House,109.0,Blackpool,"9, Lune Grove, FY1 5PL, Blackpool, UK",53.8081792,-3.0422663
"Flat 3, 21 Empress Drive",FY2 9SD,E,2019-06-06,Flat,55.0,Blackpool,"Flat 3, 21 Empress Drive, FY2 9SD, Blackpool, UK",53.8359122,-3.0516969
